dataset,n_base_classifiers,n_pontos_proximos,acc_min,classifier_type,acc1,acc2,acc3,acc4,acc5,acc_mean,time_to_run
load_htru_pulsar,20,10,0.05,naive-bayes,0.9477653631284916,0.9391061452513967,0.9477653631284916,0.9508242525845209,0.942162615255658,0.9455247478697117,184.03490447998047
load_htru_pulsar,20,10,0.15,naive-bayes,0.9483240223463687,0.9391061452513967,0.9477653631284916,0.9511036602402906,0.9430008382229673,0.945860005837903,184.1946530342102
load_htru_pulsar,20,10,0.25,naive-bayes,0.9494413407821229,0.9391061452513967,0.9480446927374302,0.9516624755518301,0.9424420229114278,0.9461393354468415,184.4051115512848
load_htru_pulsar,20,10,0.3,naive-bayes,0.9488826815642458,0.9391061452513967,0.95,0.9511036602402906,0.9424420229114278,0.9463069019934723,182.74794673919678
load_htru_pulsar,20,10,0.35,naive-bayes,0.9488826815642458,0.9399441340782123,0.9474860335195531,0.9511036602402906,0.9427214305671976,0.9460275879939,182.64035868644714
load_htru_pulsar,20,10,0.45,naive-bayes,0.9488826815642458,0.9396648044692737,0.9474860335195531,0.9519418832075999,0.943280245878737,0.946251129727882,182.84231328964233
load_htru_pulsar,20,10,0.55,naive-bayes,0.9488826815642458,0.9399441340782123,0.9483240223463687,0.9516624755518301,0.9443978765018162,0.9466422380084947,183.4372842311859
load_htru_pulsar,20,10,0.6,naive-bayes,0.9508379888268157,0.9410614525139664,0.9480446927374302,0.9522212908633697,0.9430008382229673,0.9470332526329098,182.9298450946808
load_htru_pulsar,20,10,0.65,naive-bayes,0.9513966480446927,0.9407821229050279,0.9486033519553073,0.953059513830679,0.9430008382229673,0.9473684949917349,183.3898046016693
load_htru_pulsar,20,10,0.7,naive-bayes,0.9527932960893855,0.9407821229050279,0.9486033519553073,0.9527801061749092,0.9430008382229673,0.9475919430695194,182.09043860435486
load_htru_pulsar,20,10,0.75,naive-bayes,0.9491620111731843,0.9407821229050279,0.9480446927374302,0.9538977367979883,0.9438390611902766,0.9471451249607815,196.91484713554382
load_htru_pulsar,20,10,0.85,naive-bayes,0.9491620111731843,0.9416201117318436,0.9480446927374302,0.9519418832075999,0.942162615255658,0.9465862628211431,206.90223741531372
load_htru_pulsar,20,10,0.95,naive-bayes,0.9533519553072626,0.9407821229050279,0.9491620111731843,0.9527801061749092,0.943280245878737,0.9478712882878242,176.00140976905823
load_htru_pulsar,20,10,0.0,perceptron,0.9776536312849162,0.9756983240223464,0.9818435754189944,0.9754121262922604,0.9756915339480302,0.9772598381933095,146.25105500221252
load_htru_pulsar,20,10,0.1,perceptron,0.9773743016759776,0.9743016759776536,0.9824022346368715,0.9776473875384185,0.9756915339480302,0.9774834267553902,145.2546808719635
load_htru_pulsar,20,10,0.2,perceptron,0.9793296089385475,0.9768156424581006,0.9818435754189944,0.9779267951941883,0.9751327186364906,0.9782096681292642,146.9423224925995
load_htru_pulsar,20,10,0.4,perceptron,0.9784916201117319,0.975977653631285,0.9832402234636871,0.9782062028499581,0.9754121262922604,0.9782655652697845,145.4007604122162
load_htru_pulsar,20,10,0.5,perceptron,0.9782122905027933,0.9748603351955307,0.9824022346368715,0.9782062028499581,0.9754121262922604,0.9778186378954828,146.5647096633911
load_htru_pulsar,20,10,0.8,perceptron,0.9773743016759776,0.975977653631285,0.9829608938547486,0.9776473875384185,0.9748533109807209,0.9777627095362302,186.16373085975647
load_htru_pulsar,20,10,0.9,perceptron,0.9773743016759776,0.9756983240223464,0.9824022346368715,0.9773679798826488,0.9745739033249511,0.977483348708559,161.57120394706726
load_htru_pulsar,20,10,1.0,perceptron,0.9779329608938547,0.9754189944134078,0.9807262569832402,0.9779267951941883,0.9751327186364906,0.9774275452242364,152.9355092048645
load_htru_pulsar,20,10,0.05,perceptron,0.9793296089385475,0.975977653631285,0.9818435754189944,0.9768091645711092,0.9754121262922604,0.9778744257704393,147.28163123130798
load_htru_pulsar,20,10,0.15,perceptron,0.9762569832402235,0.975977653631285,0.9807262569832402,0.9751327186364906,0.9754121262922604,0.9767011477566999,147.06991863250732
load_htru_pulsar,20,10,0.25,perceptron,0.9793296089385475,0.9751396648044692,0.9818435754189944,0.9756915339480302,0.9756915339480302,0.9775391834116143,146.71968746185303
load_htru_pulsar,20,10,0.3,perceptron,0.9776536312849162,0.9762569832402235,0.9818435754189944,0.9770885722268791,0.9759709416037999,0.9777627407549625,146.70050191879272
load_htru_pulsar,20,10,0.35,perceptron,0.9782122905027933,0.976536312849162,0.9826815642458101,0.9773679798826488,0.9756915339480302,0.978097936285689,146.79919409751892
load_htru_pulsar,20,10,0.45,perceptron,0.9784916201117319,0.975977653631285,0.9818435754189944,0.9782062028499581,0.9751327186364906,0.9779303541296919,146.59264850616455
load_htru_pulsar,20,10,0.55,perceptron,0.9787709497206704,0.9756983240223464,0.9824022346368715,0.9787650181614976,0.9751327186364906,0.9781538490355753,146.50549340248108
load_htru_pulsar,20,10,0.6,perceptron,0.9773743016759776,0.976536312849162,0.9824022346368715,0.9782062028499581,0.9742944956691814,0.9777627095362302,146.54906272888184
load_htru_pulsar,20,10,0.65,perceptron,0.9779329608938547,0.9754189944134078,0.9818435754189944,0.9773679798826488,0.9754121262922604,0.9775951273802332,146.73717617988586
load_htru_pulsar,20,10,0.7,perceptron,0.976536312849162,0.9782122905027933,0.982122905027933,0.9779267951941883,0.9745739033249511,0.9778744413798055,146.36583137512207
load_htru_pulsar,20,10,0.75,perceptron,0.9782122905027933,0.976536312849162,0.9824022346368715,0.9787650181614976,0.9748533109807209,0.9781538334262091,146.4727005958557
load_htru_pulsar,20,10,0.85,perceptron,0.9779329608938547,0.9768156424581006,0.982122905027933,0.9784856105057279,0.9742944956691814,0.9779303229109596,146.29860997200012
load_htru_pulsar,20,10,0.95,perceptron,0.9770949720670391,0.9768156424581006,0.9826815642458101,0.9793238334730372,0.9734562727018721,0.9778744569891717,142.72451996803284
load_htru_pulsar,20,10,0.0,tree,0.9798882681564246,0.979050279329609,0.9849162011173185,0.9804414640961162,0.9765297569153395,0.9801651939229614,149.12396454811096
load_htru_pulsar,20,10,0.1,tree,0.9779329608938547,0.979608938547486,0.9837988826815642,0.980720871751886,0.9765297569153395,0.9797182821580261,147.46119022369385
load_htru_pulsar,20,10,0.2,tree,0.979050279329609,0.9776536312849162,0.9837988826815642,0.9787650181614976,0.9756915339480302,0.9789918690811236,147.09106588363647
load_htru_pulsar,20,10,0.4,tree,0.979050279329609,0.9776536312849162,0.9826815642458101,0.9784856105057279,0.9770885722268791,0.9789919315185884,149.5882511138916
load_htru_pulsar,20,10,0.5,tree,0.9782122905027933,0.9782122905027933,0.9840782122905027,0.9801620564403465,0.9765297569153395,0.9794389213303552,148.49778652191162
load_htru_pulsar,20,10,0.8,tree,0.9779329608938547,0.9776536312849162,0.9832402234636871,0.9796032411288069,0.9765297569153395,0.9789919627373209,156.68979477882385
load_htru_pulsar,20,10,0.9,tree,0.9784916201117319,0.9787709497206704,0.9812849162011174,0.9798826487845766,0.9779267951941883,0.979271386002457,150.1593418121338
load_htru_pulsar,20,10,1.0,tree,0.9653631284916201,0.9645251396648045,0.9614525139664805,0.9659122659960883,0.9625593741268511,0.9639624844491689,141.93296456336975
load_htru_pulsar,20,10,0.05,tree,0.9793296089385475,0.9784916201117319,0.9829608938547486,0.9796032411288069,0.9759709416037999,0.9792712611275268,151.3732044696808
load_htru_pulsar,20,10,0.15,tree,0.9787709497206704,0.9787709497206704,0.9840782122905027,0.9801620564403465,0.9756915339480302,0.979494740424044,150.91903400421143
load_htru_pulsar,20,10,0.25,tree,0.9784916201117319,0.9793296089385475,0.9835195530726257,0.9798826487845766,0.9759709416037999,0.9794388745022562,151.09801363945007
load_htru_pulsar,20,10,0.3,tree,0.979608938547486,0.9770949720670391,0.9824022346368715,0.9787650181614976,0.9770885722268791,0.9789919471279547,150.7853479385376
load_htru_pulsar,20,10,0.35,tree,0.9804469273743017,0.9773743016759776,0.9837988826815642,0.9801620564403465,0.9759709416037999,0.9795506219551979,150.87695622444153
load_htru_pulsar,20,10,0.45,tree,0.979050279329609,0.979050279329609,0.9835195530726257,0.9793238334730372,0.9768091645711092,0.9795506219551979,150.9664659500122
load_htru_pulsar,20,10,0.55,tree,0.9779329608938547,0.9768156424581006,0.9826815642458101,0.9793238334730372,0.9762503492595697,0.9786008700660744,150.9495770931244
load_htru_pulsar,20,10,0.6,tree,0.9784916201117319,0.979050279329609,0.9826815642458101,0.9801620564403465,0.9776473875384185,0.9796065815331833,151.1447331905365
load_htru_pulsar,20,10,0.65,tree,0.979050279329609,0.9773743016759776,0.9840782122905027,0.9793238334730372,0.9759709416037999,0.9791595136745853,151.35625314712524
load_htru_pulsar,20,10,0.7,tree,0.979050279329609,0.9779329608938547,0.9837988826815642,0.9776473875384185,0.9770885722268791,0.9791036165340652,151.2052619457245
load_htru_pulsar,20,10,0.75,tree,0.979608938547486,0.9793296089385475,0.9837988826815642,0.9801620564403465,0.9754121262922604,0.9796623225800409,151.01950550079346
load_htru_pulsar,20,10,0.85,tree,0.9804469273743017,0.9787709497206704,0.9818435754189944,0.9804414640961162,0.9770885722268791,0.9797182977673924,150.80122780799866
load_htru_pulsar,20,10,0.95,tree,0.9770949720670391,0.979608938547486,0.982122905027933,0.9801620564403465,0.9759709416037999,0.9789919627373209,145.50419092178345
load_image_segmentation,20,10,0.0,knn,0.9393939393939394,0.948051948051948,0.9588744588744589,0.9632034632034632,0.9415584415584416,0.9502164502164503,63.926440954208374
load_image_segmentation,20,10,0.05,knn,0.9415584415584416,0.9458874458874459,0.961038961038961,0.9588744588744589,0.9415584415584416,0.94978354978355,64.05588102340698
load_image_segmentation,20,10,0.1,knn,0.9415584415584416,0.9523809523809523,0.9567099567099567,0.9653679653679653,0.9437229437229437,0.9519480519480519,63.95591616630554
load_image_segmentation,20,10,0.15,knn,0.935064935064935,0.9523809523809523,0.961038961038961,0.9632034632034632,0.9372294372294372,0.9497835497835497,63.91709351539612
load_image_segmentation,20,10,0.2,knn,0.9372294372294372,0.9458874458874459,0.9588744588744589,0.961038961038961,0.9458874458874459,0.9497835497835497,63.94980549812317
load_image_segmentation,20,10,0.25,knn,0.9437229437229437,0.9458874458874459,0.9458874458874459,0.9675324675324676,0.9502164502164502,0.9506493506493507,63.94319939613342
load_image_segmentation,20,10,0.3,knn,0.9502164502164502,0.9458874458874459,0.9567099567099567,0.961038961038961,0.9372294372294372,0.9502164502164503,63.71734690666199
load_image_segmentation,20,10,0.35,knn,0.9437229437229437,0.9567099567099567,0.9632034632034632,0.9718614718614719,0.9372294372294372,0.9545454545454545,63.716878175735474
load_image_segmentation,20,10,0.4,knn,0.9415584415584416,0.9502164502164502,0.9632034632034632,0.961038961038961,0.9372294372294372,0.9506493506493507,64.01170802116394
load_image_segmentation,20,10,0.45,knn,0.9372294372294372,0.9502164502164502,0.9567099567099567,0.9675324675324676,0.9437229437229437,0.9510822510822511,63.741307497024536
load_image_segmentation,20,10,0.5,knn,0.9458874458874459,0.948051948051948,0.9545454545454546,0.9653679653679653,0.9437229437229437,0.9515151515151515,63.66891527175903
load_image_segmentation,20,10,0.55,knn,0.9437229437229437,0.9523809523809523,0.9588744588744589,0.9653679653679653,0.9415584415584416,0.9523809523809523,63.675970792770386
load_image_segmentation,20,10,0.6,knn,0.9393939393939394,0.948051948051948,0.9545454545454546,0.9653679653679653,0.9437229437229437,0.9502164502164503,63.541969776153564
load_image_segmentation,20,10,0.65,knn,0.948051948051948,0.948051948051948,0.9523809523809523,0.9696969696969697,0.9393939393939394,0.9515151515151515,63.52610898017883
load_image_segmentation,20,10,0.7,knn,0.9458874458874459,0.9502164502164502,0.9632034632034632,0.9653679653679653,0.9502164502164502,0.954978354978355,63.230207204818726
load_image_segmentation,20,10,0.75,knn,0.9458874458874459,0.9523809523809523,0.961038961038961,0.9696969696969697,0.9458874458874459,0.954978354978355,63.225563049316406
load_image_segmentation,20,10,0.8,knn,0.9415584415584416,0.9567099567099567,0.961038961038961,0.9653679653679653,0.9437229437229437,0.9536796536796537,62.60043215751648
load_image_segmentation,20,10,0.85,knn,0.9458874458874459,0.961038961038961,0.9588744588744589,0.9653679653679653,0.9567099567099567,0.9575757575757576,66.66964030265808
load_image_segmentation,20,10,0.9,knn,0.9545454545454546,0.9653679653679653,0.9523809523809523,0.9696969696969697,0.9523809523809523,0.9588744588744589,61.51638674736023
load_image_segmentation,20,10,1.0,knn,0.961038961038961,0.9458874458874459,0.9567099567099567,0.9718614718614719,0.9567099567099567,0.9584415584415584,45.41771078109741
load_image_segmentation,20,10,0.95,knn,0.9458874458874459,0.9545454545454546,0.9632034632034632,0.9696969696969697,0.9545454545454546,0.9575757575757576,61.56964707374573
load_image_segmentation,20,10,0.0,mix,0.9632034632034632,0.974025974025974,0.9632034632034632,0.9805194805194806,0.9588744588744589,0.9679653679653679,31.8866548538208
load_image_segmentation,20,10,0.05,mix,0.9632034632034632,0.9696969696969697,0.9632034632034632,0.9783549783549783,0.961038961038961,0.9670995670995671,31.901350021362305
load_image_segmentation,20,10,0.1,mix,0.9718614718614719,0.9718614718614719,0.9696969696969697,0.9783549783549783,0.9567099567099567,0.9696969696969697,31.90820622444153
load_image_segmentation,20,10,0.15,mix,0.961038961038961,0.9696969696969697,0.9588744588744589,0.987012987012987,0.9632034632034632,0.9679653679653679,32.05798101425171
load_image_segmentation,20,10,0.2,mix,0.9653679653679653,0.9653679653679653,0.9632034632034632,0.9805194805194806,0.9567099567099567,0.9662337662337661,31.71208643913269
load_image_segmentation,20,10,0.25,mix,0.9632034632034632,0.9675324675324676,0.9653679653679653,0.9805194805194806,0.961038961038961,0.9675324675324675,38.14374566078186
load_image_segmentation,20,10,0.3,mix,0.9718614718614719,0.9718614718614719,0.9653679653679653,0.9761904761904762,0.9632034632034632,0.9696969696969697,38.227394342422485
load_image_segmentation,20,10,0.35,mix,0.9653679653679653,0.9696969696969697,0.9588744588744589,0.9696969696969697,0.9696969696969697,0.9666666666666666,37.724682331085205
load_image_segmentation,20,10,0.4,mix,0.974025974025974,0.9675324675324676,0.9588744588744589,0.9826839826839827,0.9675324675324676,0.9701298701298701,36.053574562072754
load_image_segmentation,20,10,0.45,mix,0.974025974025974,0.9761904761904762,0.961038961038961,0.9826839826839827,0.9653679653679653,0.9718614718614719,37.1616849899292
load_image_segmentation,20,10,0.5,mix,0.961038961038961,0.9761904761904762,0.9718614718614719,0.9805194805194806,0.961038961038961,0.9701298701298701,35.88836908340454
load_image_segmentation,20,10,0.55,mix,0.9675324675324676,0.961038961038961,0.9653679653679653,0.9826839826839827,0.9653679653679653,0.9683982683982684,37.68501281738281
load_image_segmentation,20,10,0.6,mix,0.9653679653679653,0.9675324675324676,0.9653679653679653,0.9761904761904762,0.961038961038961,0.9670995670995671,38.355491399765015
load_image_segmentation,20,10,0.65,mix,0.9675324675324676,0.9653679653679653,0.9696969696969697,0.9805194805194806,0.9696969696969697,0.9705627705627705,36.168498039245605
load_image_segmentation,20,10,0.7,mix,0.974025974025974,0.9588744588744589,0.9675324675324676,0.9805194805194806,0.961038961038961,0.9683982683982684,34.15240812301636
load_image_segmentation,20,10,0.75,mix,0.9675324675324676,0.9718614718614719,0.9653679653679653,0.9761904761904762,0.9653679653679653,0.9692640692640693,33.63170409202576
load_image_segmentation,20,10,0.8,mix,0.9696969696969697,0.9718614718614719,0.9653679653679653,0.9848484848484849,0.9632034632034632,0.9709956709956711,35.12950396537781
load_image_segmentation,20,10,0.85,mix,0.9696969696969697,0.961038961038961,0.961038961038961,0.9761904761904762,0.9675324675324676,0.9670995670995671,36.52297830581665
load_image_segmentation,20,10,0.9,mix,0.974025974025974,0.9696969696969697,0.9653679653679653,0.9761904761904762,0.9675324675324676,0.9705627705627705,36.439730405807495
load_image_segmentation,20,10,1.0,mix,0.974025974025974,0.961038961038961,0.9523809523809523,0.9826839826839827,0.935064935064935,0.961038961038961,26.012806177139282
load_image_segmentation,20,10,0.95,mix,0.974025974025974,0.961038961038961,0.9632034632034632,0.9826839826839827,0.9696969696969697,0.9701298701298701,38.99876594543457
load_image_segmentation,20,10,0.0,naive-bayes,0.7943722943722944,0.816017316017316,0.8463203463203464,0.8181818181818182,0.816017316017316,0.8181818181818181,37.23167395591736
load_image_segmentation,20,10,0.1,naive-bayes,0.7987012987012987,0.8073593073593074,0.8463203463203464,0.8181818181818182,0.8181818181818182,0.8177489177489179,34.932621002197266
load_image_segmentation,20,10,0.2,naive-bayes,0.803030303030303,0.8203463203463204,0.8484848484848485,0.8311688311688312,0.8181818181818182,0.8242424242424242,35.245009660720825
load_image_segmentation,20,10,0.4,naive-bayes,0.7987012987012987,0.8225108225108225,0.8571428571428571,0.8268398268398268,0.8246753246753247,0.825974025974026,27.664783716201782
load_image_segmentation,20,10,0.5,naive-bayes,0.7943722943722944,0.829004329004329,0.8593073593073594,0.829004329004329,0.8116883116883117,0.8246753246753247,27.209330558776855
load_image_segmentation,20,10,0.8,naive-bayes,0.8181818181818182,0.829004329004329,0.8593073593073594,0.8528138528138528,0.8333333333333334,0.8385281385281385,25.26326894760132
load_image_segmentation,20,10,0.9,naive-bayes,0.8138528138528138,0.829004329004329,0.8614718614718615,0.8398268398268398,0.8181818181818182,0.8324675324675324,24.43075132369995
load_image_segmentation,20,10,1.0,naive-bayes,0.7987012987012987,0.8095238095238095,0.8679653679653679,0.829004329004329,0.829004329004329,0.8268398268398268,19.45036745071411
load_image_segmentation,20,10,0.05,naive-bayes,0.7943722943722944,0.8073593073593074,0.8484848484848485,0.8116883116883117,0.816017316017316,0.8155844155844157,31.042340993881226
load_image_segmentation,20,10,0.15,naive-bayes,0.7987012987012987,0.816017316017316,0.8463203463203464,0.8311688311688312,0.8095238095238095,0.8203463203463203,31.841809511184692
load_image_segmentation,20,10,0.25,naive-bayes,0.7943722943722944,0.816017316017316,0.854978354978355,0.816017316017316,0.8116883116883117,0.8186147186147187,29.73259425163269
load_image_segmentation,20,10,0.3,naive-bayes,0.7965367965367965,0.8225108225108225,0.8506493506493507,0.829004329004329,0.8181818181818182,0.8233766233766234,30.454437017440796
load_image_segmentation,20,10,0.35,naive-bayes,0.7965367965367965,0.8073593073593074,0.854978354978355,0.8225108225108225,0.829004329004329,0.8220779220779221,30.7889723777771
load_image_segmentation,20,10,0.45,naive-bayes,0.8095238095238095,0.8225108225108225,0.854978354978355,0.8333333333333334,0.8311688311688312,0.8303030303030303,28.7490873336792
load_image_segmentation,20,10,0.55,naive-bayes,0.7965367965367965,0.8138528138528138,0.8614718614718615,0.8333333333333334,0.8463203463203464,0.8303030303030304,27.620100498199463
load_image_segmentation,20,10,0.6,naive-bayes,0.8051948051948052,0.8225108225108225,0.8571428571428571,0.8376623376623377,0.8376623376623377,0.8320346320346321,30.139169454574585
load_image_segmentation,20,10,0.65,naive-bayes,0.7987012987012987,0.816017316017316,0.8506493506493507,0.8246753246753247,0.8333333333333334,0.8246753246753246,33.0067024230957
load_image_segmentation,20,10,0.7,naive-bayes,0.8051948051948052,0.8051948051948052,0.8528138528138528,0.8354978354978355,0.8225108225108225,0.8242424242424242,31.250028371810913
load_image_segmentation,20,10,0.75,naive-bayes,0.7987012987012987,0.8571428571428571,0.8463203463203464,0.829004329004329,0.8376623376623377,0.8337662337662339,28.50319814682007
load_image_segmentation,20,10,0.85,naive-bayes,0.8181818181818182,0.8311688311688312,0.8593073593073594,0.8268398268398268,0.8116883116883117,0.8294372294372294,26.926195859909058
load_image_segmentation,20,10,0.95,naive-bayes,0.8008658008658008,0.8311688311688312,0.8571428571428571,0.8246753246753247,0.8246753246753247,0.8277056277056278,23.64927053451538
load_image_segmentation,20,10,0.0,perceptron,0.9155844155844156,0.948051948051948,0.9242424242424242,0.9329004329004329,0.9285714285714286,0.92987012987013,13.602031707763672
load_image_segmentation,20,10,0.1,perceptron,0.8982683982683982,0.9393939393939394,0.9285714285714286,0.948051948051948,0.9155844155844156,0.9259740259740259,13.304009199142456
load_image_segmentation,20,10,0.2,perceptron,0.8982683982683982,0.9307359307359307,0.9458874458874459,0.9307359307359307,0.9112554112554112,0.9233766233766234,12.98569393157959
load_image_segmentation,20,10,0.4,perceptron,0.9134199134199135,0.9437229437229437,0.9393939393939394,0.9437229437229437,0.9155844155844156,0.9311688311688313,11.948901653289795
load_image_segmentation,20,10,0.5,perceptron,0.9112554112554112,0.9458874458874459,0.9415584415584416,0.9502164502164502,0.9155844155844156,0.9329004329004329,11.511308193206787
load_image_segmentation,20,10,0.8,perceptron,0.9155844155844156,0.9437229437229437,0.9502164502164502,0.9588744588744589,0.9112554112554112,0.9359307359307358,11.743695497512817
load_image_segmentation,20,10,0.9,perceptron,0.9134199134199135,0.935064935064935,0.9307359307359307,0.9372294372294372,0.9242424242424242,0.9281385281385282,10.916205644607544
load_image_segmentation,20,10,1.0,perceptron,0.9264069264069265,0.9372294372294372,0.9372294372294372,0.9437229437229437,0.9177489177489178,0.9324675324675326,10.32930874824524
load_image_segmentation,20,10,0.05,perceptron,0.8939393939393939,0.9329004329004329,0.9372294372294372,0.9437229437229437,0.9155844155844156,0.9246753246753248,11.928931474685669
load_image_segmentation,20,10,0.15,perceptron,0.9004329004329005,0.9264069264069265,0.9372294372294372,0.9307359307359307,0.9069264069264069,0.9203463203463205,11.74942135810852
load_image_segmentation,20,10,0.25,perceptron,0.9025974025974026,0.9242424242424242,0.9285714285714286,0.948051948051948,0.9112554112554112,0.922943722943723,11.564676284790039
load_image_segmentation,20,10,0.3,perceptron,0.8961038961038961,0.935064935064935,0.9307359307359307,0.9502164502164502,0.922077922077922,0.9268398268398268,11.631735563278198
load_image_segmentation,20,10,0.35,perceptron,0.9199134199134199,0.935064935064935,0.9329004329004329,0.9545454545454546,0.9090909090909091,0.9303030303030303,11.596994638442993
load_image_segmentation,20,10,0.45,perceptron,0.9069264069264069,0.9264069264069265,0.9285714285714286,0.9502164502164502,0.9242424242424242,0.9272727272727271,11.535499811172485
load_image_segmentation,20,10,0.55,perceptron,0.9155844155844156,0.9415584415584416,0.9393939393939394,0.9502164502164502,0.9199134199134199,0.9333333333333333,11.446341276168823
load_image_segmentation,20,10,0.6,perceptron,0.9242424242424242,0.9458874458874459,0.9372294372294372,0.9502164502164502,0.9199134199134199,0.9354978354978355,11.30088186264038
load_image_segmentation,20,10,0.65,perceptron,0.9112554112554112,0.9437229437229437,0.9307359307359307,0.9393939393939394,0.9242424242424242,0.9298701298701297,11.389024257659912
load_image_segmentation,20,10,0.7,perceptron,0.9199134199134199,0.9415584415584416,0.935064935064935,0.948051948051948,0.9177489177489178,0.9324675324675326,11.285998821258545
load_image_segmentation,20,10,0.75,perceptron,0.9242424242424242,0.9545454545454546,0.9415584415584416,0.9437229437229437,0.9242424242424242,0.9376623376623376,11.388938665390015
load_image_segmentation,20,10,0.85,perceptron,0.9264069264069265,0.9437229437229437,0.9458874458874459,0.948051948051948,0.922077922077922,0.9372294372294373,11.247281074523926
load_image_segmentation,20,10,0.95,perceptron,0.9415584415584416,0.9437229437229437,0.9415584415584416,0.9393939393939394,0.922077922077922,0.9376623376623376,11.156988859176636
load_image_segmentation,20,10,0.0,tree,0.9805194805194806,0.9783549783549783,0.9805194805194806,0.9913419913419913,0.987012987012987,0.9835497835497836,12.95660948753357
load_image_segmentation,20,10,0.1,tree,0.987012987012987,0.9718614718614719,0.9805194805194806,0.9935064935064936,0.9805194805194806,0.9826839826839826,13.389102697372437
load_image_segmentation,20,10,0.2,tree,0.9826839826839827,0.9696969696969697,0.9805194805194806,0.9891774891774892,0.9783549783549783,0.98008658008658,13.97169017791748
load_image_segmentation,20,10,0.4,tree,0.9761904761904762,0.9848484848484849,0.974025974025974,0.9935064935064936,0.9718614718614719,0.9800865800865802,13.315285205841064
load_image_segmentation,20,10,0.5,tree,0.9805194805194806,0.9805194805194806,0.9696969696969697,0.9935064935064936,0.9761904761904762,0.98008658008658,14.356033325195312
load_image_segmentation,20,10,0.8,tree,0.9805194805194806,0.9826839826839827,0.9805194805194806,0.9913419913419913,0.9783549783549783,0.9826839826839826,13.798009872436523
load_image_segmentation,20,10,0.9,tree,0.9891774891774892,0.9783549783549783,0.9783549783549783,0.9848484848484849,0.9718614718614719,0.9805194805194806,13.736268520355225
load_image_segmentation,20,10,1.0,tree,0.9523809523809523,0.9415584415584416,0.9675324675324676,0.9718614718614719,0.9307359307359307,0.9528138528138529,11.107166051864624
load_image_segmentation,20,10,0.05,tree,0.9826839826839827,0.9696969696969697,0.9826839826839827,0.9935064935064936,0.9848484848484849,0.9826839826839826,12.890852689743042
load_image_segmentation,20,10,0.15,tree,0.9848484848484849,0.974025974025974,0.9826839826839827,0.987012987012987,0.974025974025974,0.9805194805194806,12.845617771148682
load_image_segmentation,20,10,0.25,tree,0.9826839826839827,0.9718614718614719,0.9783549783549783,0.9891774891774892,0.9805194805194806,0.9805194805194806,12.869700193405151
load_image_segmentation,20,10,0.3,tree,0.987012987012987,0.9675324675324676,0.9783549783549783,0.9913419913419913,0.974025974025974,0.9796536796536797,12.924026012420654
load_image_segmentation,20,10,0.35,tree,0.9805194805194806,0.9718614718614719,0.9718614718614719,0.9913419913419913,0.9805194805194806,0.9792207792207792,12.85145378112793
load_image_segmentation,20,10,0.45,tree,0.987012987012987,0.9805194805194806,0.9761904761904762,0.9891774891774892,0.974025974025974,0.9813852813852814,12.825116395950317
load_image_segmentation,20,10,0.55,tree,0.9805194805194806,0.9761904761904762,0.9761904761904762,0.9913419913419913,0.9826839826839827,0.9813852813852814,12.885166883468628
load_image_segmentation,20,10,0.6,tree,0.9826839826839827,0.9826839826839827,0.974025974025974,0.9848484848484849,0.9805194805194806,0.980952380952381,12.795925855636597
load_image_segmentation,20,10,0.65,tree,0.9805194805194806,0.9675324675324676,0.9761904761904762,0.9913419913419913,0.9761904761904762,0.9783549783549784,12.790812730789185
load_image_segmentation,20,10,0.7,tree,0.987012987012987,0.9848484848484849,0.9805194805194806,0.9848484848484849,0.9718614718614719,0.9818181818181818,12.780885457992554
load_image_segmentation,20,10,0.75,tree,0.9783549783549783,0.987012987012987,0.9761904761904762,0.9891774891774892,0.9718614718614719,0.9805194805194806,12.849656343460083
load_image_segmentation,20,10,0.85,tree,0.9805194805194806,0.9783549783549783,0.974025974025974,0.987012987012987,0.9761904761904762,0.9792207792207792,12.727008581161499
load_image_segmentation,20,10,0.95,tree,0.9848484848484849,0.9805194805194806,0.9783549783549783,0.9891774891774892,0.9718614718614719,0.980952380952381,12.486541509628296
load_leaf,20,10,0.0,knn,0.5882352941176471,0.6911764705882353,0.6911764705882353,0.6470588235294118,0.6470588235294118,0.6529411764705882,7.491226673126221
load_leaf,20,10,0.05,knn,0.5588235294117647,0.7205882352941176,0.6617647058823529,0.6764705882352942,0.6029411764705882,0.6441176470588235,7.489887714385986
load_leaf,20,10,0.1,knn,0.5882352941176471,0.6911764705882353,0.6764705882352942,0.6470588235294118,0.6323529411764706,0.6470588235294118,7.480821371078491
load_leaf,20,10,0.15,knn,0.6176470588235294,0.6470588235294118,0.6617647058823529,0.6176470588235294,0.6323529411764706,0.6352941176470588,7.492083311080933
load_leaf,20,10,0.2,knn,0.5588235294117647,0.7058823529411765,0.6911764705882353,0.5882352941176471,0.6470588235294118,0.638235294117647,7.468130111694336
load_leaf,20,10,0.25,knn,0.6323529411764706,0.6911764705882353,0.7058823529411765,0.6617647058823529,0.6323529411764706,0.6647058823529411,7.455555200576782
load_leaf,20,10,0.3,knn,0.5735294117647058,0.7352941176470589,0.6764705882352942,0.6029411764705882,0.6617647058823529,0.65,7.35397744178772
load_leaf,20,10,0.35,knn,0.6176470588235294,0.7352941176470589,0.6911764705882353,0.6323529411764706,0.6617647058823529,0.6676470588235294,7.362078666687012
