,acuracia-knn-0.0,acuracia-knn-0.05,acuracia-knn-0.1,acuracia-knn-0.15,acuracia-knn-0.2,acuracia-knn-0.25,acuracia-knn-0.3,acuracia-knn-0.35,acuracia-knn-0.4,acuracia-knn-0.45,acuracia-knn-0.5,acuracia-knn-0.55,acuracia-knn-0.6,acuracia-knn-0.65,acuracia-knn-0.7,acuracia-knn-0.75,acuracia-knn-0.8,acuracia-knn-0.85,acuracia-knn-0.9,acuracia-knn-1.0,acuracia-knn-0.95,acuracia-mix-0.0,acuracia-mix-0.05,acuracia-mix-0.1,acuracia-mix-0.15,acuracia-mix-0.2,acuracia-mix-0.25,acuracia-mix-0.3,acuracia-mix-0.35,acuracia-mix-0.4,acuracia-mix-0.45,acuracia-mix-0.5,acuracia-mix-0.55,acuracia-mix-0.6,acuracia-mix-0.65,acuracia-mix-0.7,acuracia-mix-0.75,acuracia-mix-0.8,acuracia-mix-0.85,acuracia-mix-0.9,acuracia-mix-1.0,acuracia-mix-0.95,acuracia-naive-bayes-0.0,acuracia-naive-bayes-0.05,acuracia-naive-bayes-0.1,acuracia-naive-bayes-0.15,acuracia-naive-bayes-0.2,acuracia-naive-bayes-0.25,acuracia-naive-bayes-0.3,acuracia-naive-bayes-0.35,acuracia-naive-bayes-0.4,acuracia-naive-bayes-0.45,acuracia-naive-bayes-0.5,acuracia-naive-bayes-0.55,acuracia-naive-bayes-0.6,acuracia-naive-bayes-0.65,acuracia-naive-bayes-0.7,acuracia-naive-bayes-0.75,acuracia-naive-bayes-0.8,acuracia-naive-bayes-0.85,acuracia-naive-bayes-0.9,acuracia-naive-bayes-1.0,acuracia-naive-bayes-0.95,acuracia-perceptron-0.0,acuracia-perceptron-0.1,acuracia-perceptron-0.2,acuracia-perceptron-0.4,acuracia-perceptron-0.5,acuracia-perceptron-0.8,acuracia-perceptron-0.9,acuracia-perceptron-1.0,acuracia-perceptron-0.05,acuracia-perceptron-0.15,acuracia-perceptron-0.25,acuracia-perceptron-0.3,acuracia-perceptron-0.35,acuracia-perceptron-0.45,acuracia-perceptron-0.55,acuracia-perceptron-0.6,acuracia-perceptron-0.65,acuracia-perceptron-0.7,acuracia-perceptron-0.75,acuracia-perceptron-0.85,acuracia-perceptron-0.95,acuracia-tree-0.0,acuracia-tree-0.1,acuracia-tree-0.2,acuracia-tree-0.4,acuracia-tree-0.5,acuracia-tree-0.8,acuracia-tree-0.9,acuracia-tree-1.0,acuracia-tree-0.05,acuracia-tree-0.15,acuracia-tree-0.25,acuracia-tree-0.3,acuracia-tree-0.35,acuracia-tree-0.45,acuracia-tree-0.55,acuracia-tree-0.6,acuracia-tree-0.65,acuracia-tree-0.7,acuracia-tree-0.75,acuracia-tree-0.85,acuracia-tree-0.95,similaridade-tree-2.0,similaridade-tree-4.0,similaridade-tree-6.0,similaridade-tree-8.0,similaridade-tree-10.0,similaridade-tree-20.0,similaridade-perceptron-2.0,similaridade-perceptron-4.0,similaridade-perceptron-6.0,similaridade-perceptron-8.0,similaridade-perceptron-10.0,similaridade-perceptron-20.0,similaridade-naive-bayes-2.0,similaridade-naive-bayes-4.0,similaridade-naive-bayes-6.0,similaridade-naive-bayes-8.0,similaridade-naive-bayes-10.0,similaridade-naive-bayes-20.0,similaridade-knn-2.0,similaridade-knn-4.0,similaridade-knn-6.0,similaridade-knn-8.0,similaridade-knn-10.0,similaridade-knn-20.0,similaridade-mix-2.0,similaridade-mix-4.0,similaridade-mix-6.0,similaridade-mix-8.0,similaridade-mix-10.0,similaridade-mix-20.0,similaridade-tree-1.0,similaridade-tree-3.0,similaridade-tree-5.0,similaridade-tree-7.0,similaridade-tree-9.0,similaridade-perceptron-1.0,similaridade-perceptron-3.0,similaridade-perceptron-5.0,similaridade-perceptron-7.0,similaridade-perceptron-9.0,similaridade-naive-bayes-1.0,similaridade-naive-bayes-3.0,similaridade-naive-bayes-5.0,similaridade-naive-bayes-7.0,similaridade-naive-bayes-9.0,similaridade-knn-1.0,similaridade-knn-3.0,similaridade-knn-5.0,similaridade-knn-7.0,similaridade-knn-9.0,similaridade-mix-1.0,similaridade-mix-3.0,similaridade-mix-5.0,similaridade-mix-7.0,similaridade-mix-9.0,similaridade-tree-11.0,similaridade-tree-12.0,similaridade-tree-13.0,similaridade-tree-14.0,similaridade-tree-15.0,similaridade-tree-16.0,similaridade-tree-17.0,similaridade-tree-18.0,similaridade-tree-19.0,similaridade-perceptron-11.0,similaridade-perceptron-12.0,similaridade-perceptron-13.0,similaridade-perceptron-14.0,similaridade-perceptron-15.0,similaridade-perceptron-16.0,similaridade-perceptron-17.0,similaridade-perceptron-18.0,similaridade-perceptron-19.0,similaridade-naive-bayes-11.0,similaridade-naive-bayes-12.0,similaridade-naive-bayes-13.0,similaridade-naive-bayes-14.0,similaridade-naive-bayes-15.0,similaridade-naive-bayes-16.0,similaridade-naive-bayes-17.0,similaridade-naive-bayes-18.0,similaridade-naive-bayes-19.0,similaridade-knn-11.0,similaridade-knn-12.0,similaridade-knn-13.0,similaridade-knn-14.0,similaridade-knn-15.0,similaridade-knn-16.0,similaridade-knn-17.0,similaridade-knn-18.0,similaridade-knn-19.0,similaridade-mix-11.0,similaridade-mix-12.0,similaridade-mix-13.0,similaridade-mix-14.0,similaridade-mix-15.0,similaridade-mix-16.0,similaridade-mix-17.0,similaridade-mix-18.0,similaridade-mix-19.0
acuracia-naive-bayes-0.15,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.2125298209411398,0.4721225650321913,0.061915353629186654,0.23598336508133289,0.1354566900780949,0.08749911681872058,0.08980937974231928,0.11505886325045711,0.187862449864031,0.08148350700868479,0.11009564388991055,0.14436689723585627,0.15794605039033272,0.0770427904388653,0.21639187870129384,0.4925920545142801,0.6464809775711335,0.6667785030664579,0.9,0.9,0.9,0.9,0.9,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.0183138291159316,0.011466348303999507,0.06690901051159281,0.031486345776575164,0.08372366451073221,0.725418967760004,0.9,0.9,0.00554242265532956,0.04535847728272879,0.07215124503656623,0.0307130854440838,0.051957998322058274,0.03227197213033228,0.11926970455382668,0.13451175697971707,0.08749820899191607,0.08092563049480639,0.04884444235964436,0.4286881949654249,0.9,0.9,0.9,0.9,0.48496766242202327,0.6893336785826042,0.0737671655608867,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.480245826630999,0.1600644658811119,0.9,0.9,0.9,0.8066125388649701,0.3101343238220514,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.8832985795698145,0.45311749705983984,0.25925419708740827,0.12096466350453483,0.14644235583692244,0.03227197213033228,0.187862449864031,0.021253679694419936,0.2504070543434762,0.03645634433544909,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.7028629395885834,0.21510090143776006,0.4167736660608846,0.43641998936354276,0.4402173878685123,0.6194159204782979,0.14749477620220286,0.061915353629186654
acuracia-naive-bayes-0.2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.23899490406969148,0.5066449041753616,0.0726898077821474,0.26526973222547456,0.15689089520291477,0.09985078623157118,0.10526676727017259,0.1290425209953422,0.21381438567317224,0.09117682716593178,0.12500069842562223,0.16649151263346795,0.17870502310197045,0.08749642372879451,0.24321907973633095,0.5359639539472892,0.6938424920294135,0.7141433455303159,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.021776716964388765,0.013802683111334146,0.07814428374292726,0.037345700795558434,0.09397580816856199,0.772780986789378,0.9,0.9,0.006730932597338257,0.05322527347782169,0.08372366451076496,0.03645634433544909,0.06142781921297524,0.03824954382243084,0.13357621753269333,0.15584232802464104,0.0990953635713927,0.09048887199842792,0.05766067777812034,0.4670975197814651,0.9,0.9,0.9,0.9,0.5246898980669763,0.7366962273194924,0.08541121107928906,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.517922354002103,0.1809515447986657,0.9,0.9,0.9,0.8539758627056823,0.34679477233504796,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.4880548269721604,0.2914826719805813,0.1354566900780949,0.1686489898954897,0.03824954382243084,0.21381438567317224,0.02513016986994321,0.2821535048243262,0.043008779103536066,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.7502293710488778,0.24180091199530807,0.45669228566581155,0.4737733662879705,0.4770343303154436,0.6667785030664579,0.16973302204231322,0.0726898077821474
acuracia-naive-bayes-0.25,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.3630216821409783,0.6780551302537474,0.12181670534793809,0.40043247066631327,0.2460721568944496,0.16541268198908554,0.1729916424981317,0.2099753005297983,0.32391897599072106,0.15272055918375083,0.2024070213142477,0.2592541970874067,0.2790556297553275,0.14436689723586438,0.36921599925034165,0.7073766823535681,0.8652541877827244,0.8855532636683805,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.04042177641597555,0.025992033824560057,0.12642438443906046,0.06742106335221731,0.15689089520291377,0.9,0.9,0.9,0.013326174957491554,0.0904888719984116,0.13545669007818628,0.06588591087966722,0.10369564256002983,0.06897528638901507,0.2163918787012965,0.24463895589551887,0.1643377797785176,0.15168614051641494,0.09760709567479231,0.6239267157710549,0.9,0.9,0.9,0.9,0.6960991763144305,0.9,0.1383455541783999,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.6893336785826029,0.2821535048243262,0.9,0.9,0.9,0.9,0.49109345005058047,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.6532454897880646,0.43450433012999934,0.21898441957801085,0.2622506200832255,0.06897528638901507,0.32391897599072106,0.04638715230966717,0.4227747430745056,0.0770427904388653,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.36714449041431996,0.6103913449216387,0.632946252974701,0.6374584879297052,0.8381875541315178,0.26375872411397916,0.12181670534793809
acuracia-naive-bayes-0.3,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.3942097836458337,0.7118882497892294,0.13082724651316358,0.430636206318847,0.2683057481170369,0.17982301780010124,0.18786244986402723,0.22942329755172963,0.35281725625311733,0.1686489898954886,0.221580228667002,0.2821535048243262,0.30238060980826276,0.16006446588111278,0.40043247066631327,0.7412082901628458,0.8990853300343056,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.04535847728272879,0.029463291017564508,0.14031473604058864,0.07539596394141923,0.1729916424981317,0.9,0.9,0.9,0.015188265187361605,0.10137398398505615,0.1506621540577464,0.07376716556109031,0.11589714982353072,0.0770427904388653,0.23598336508133289,0.26678632714126205,0.17870502310197045,0.16756918277797828,0.1092805294352518,0.6577583199191785,0.9,0.9,0.9,0.9,0.7299293583215116,0.9,0.15375744495949883,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.72316446415095,0.30548858539328727,0.9,0.9,0.9,0.9,0.5201763698286436,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.687077818369551,0.4619517653606444,0.23760393797250834,0.2852599824790891,0.0770427904388653,0.35281725625311733,0.051957998322186394,0.45131222971201335,0.08541121107926253,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.3983646027513772,0.644223357710587,0.6667785030664566,0.6712879867476326,0.8720203597687798,0.2868137003307022,0.13082724651316358
acuracia-naive-bayes-0.35,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.5179223540021042,0.8630001494217574,0.2011619476997898,0.5585207812552982,0.3858755617535262,0.26678632714126205,0.2775124346918564,0.3292914771855556,0.48182999360486367,0.2489565377781362,0.31935499898273334,0.40455519425856723,0.430636206318847,0.23760393797250834,0.5246898980669752,0.8923195240380001,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.07594530649593956,0.04991940250051219,0.2138143856731758,0.11842299943818269,0.2548040377349252,0.9,0.9,0.9,0.026430531034385307,0.15794605039033383,0.226804060401387,0.11589714982373811,0.17539469872014413,0.12096466350455981,0.3389033005790497,0.38378852756678006,0.26526973222547456,0.24750960032811098,0.1686489898954886,0.8088707471523873,0.9,0.9,0.9,0.9,0.8810430539851545,0.9,0.23073571106430946,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.8742749937163972,0.4345043301299978,0.9,0.9,0.9,0.9,0.6712879867476311,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.8381875541315178,0.5968603715216589,0.34282821662688256,0.40865801626620124,0.12096466350455981,0.48182999360486367,0.08597305652436504,0.583327639595377,0.12992882717583543,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.522433260724724,0.7953353955584763,0.8178893268989682,0.8224008905634161,0.9,0.4106975329388537,0.2011619476997898
acuracia-naive-bayes-0.4,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.5111565539986671,0.8562333242860424,0.19746151886355234,0.5517517912352653,0.37961599427719783,0.2622506200832294,0.27289208367853135,0.3239189759907214,0.4770343303154436,0.24463895589551943,0.31475905943654614,0.3983646027513772,0.4247556055129029,0.23467185027491444,0.517922354002103,0.8855532636683805,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.07430979770291335,0.04884444235964436,0.2099753005297983,0.11589714982373811,0.2504070543434762,0.9,0.9,0.9,0.02577301983865843,0.15479955132215162,0.22288334647295793,0.11338939423330796,0.17407501545196014,0.11842299943820034,0.3330988100417236,0.3775312337895187,0.2607510596637045,0.24321907973633095,0.16541268198908554,0.8021047414700067,0.9,0.9,0.9,0.9,0.874274993716389,0.9,0.22680406040138745,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.8675080118336578,0.4286881949654249,0.9,0.9,0.9,0.9,0.6645239207472303,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.8314224988126764,0.5900966146425268,0.33695786695610985,0.40249960417216,0.11842299943820034,0.4770343303154436,0.08428544259994686,0.5765644559593656,0.12728895467367995,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.515668915933073,0.7885718961485537,0.8111231514198411,0.8156347216894879,0.9,0.4045551942585701,0.19746151886355234
acuracia-naive-bayes-0.45,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.515668915933073,0.8607444893609348,0.19992334470718387,0.5562646534610507,0.38378852756678183,0.26526973222547456,0.27596599894475526,0.3274054631479023,0.480245826631001,0.24750960032811098,0.31782765334825513,0.40249960417216,0.4286881949654249,0.23729466845207992,0.5224332607247235,0.8900628040657236,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.07539596394141923,0.0495583247652992,0.2125298209411398,0.11757857689076456,0.2533313498193134,0.9,0.9,0.9,0.026210785847187945,0.15689089520291477,0.22549634036602995,0.11505886325045711,0.17500052840352154,0.12011587209949304,0.33695786695610985,0.3817032854683776,0.26375872411397583,0.24607215689445194,0.16756918277797594,0.8066125388649701,0.9,0.9,0.9,0.9,0.8787853404023429,0.9,0.22942329755172897,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.8720203597687781,0.43257450429874744,0.9,0.9,0.9,0.9,0.6690325502433416,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.835935467859475,0.5946073142616631,0.3408593727271946,0.4066123654491618,0.12011587209949304,0.480245826631001,0.08541121107926253,0.5810733343211418,0.1290425209953422,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.5201763698286447,0.7930810126657979,0.8156347216894888,0.820145878019362,0.9,0.40865801626620124,0.19992334470718387
acuracia-naive-bayes-0.5,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.7615048907566627,0.9,0.36714449041431996,0.8021047414700058,0.6013728316883291,0.4636808437015343,0.4754102112527746,0.5382205515811199,0.716397814417826,0.44209587912927695,0.5246898980669763,0.6216691943388473,0.6509900465671787,0.42672694024458824,0.7682726065649514,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.15375744495949883,0.1084686592200167,0.3879623297047159,0.22942329755172963,0.4494945681245748,0.9,0.9,0.9,0.062399339076261606,0.2961568394341535,0.40865801626620124,0.2254963403660315,0.32391897599072106,0.23336092709956546,0.5494978704835785,0.5991173250063284,0.4619517653606444,0.4402173878685123,0.3116800822419584,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.41475823963940395,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.6555014646068904,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.8404460814615355,0.554010110658725,0.6261836958986973,0.23336092709956546,0.716397814417826,0.1729916424981317,0.8269120955367517,0.2533313498193135,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.766017811610755,0.9,0.9,0.9,0.9,0.628434726587231,0.36714449041431996
acuracia-naive-bayes-0.55,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.6194159204782992,0.9,0.2607510596637045,0.6600133808747919,0.47212256503218963,0.3389033005790497,0.352817256253116,0.4207843489855049,0.5743080162002869,0.3178276533482558,0.40865801626620124,0.48651558768065517,0.5089021461987764,0.30548858539328727,0.6261836958986955,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.10137398398505615,0.07108431606483767,0.27596599894475626,0.15689089520291377,0.3239189759907203,0.9,0.9,0.9,0.03824954382243084,0.2074318454245334,0.2914826719805813,0.15375744495949872,0.23073571106430946,0.16006446588111278,0.430636206318847,0.4704606352276629,0.33695786695610985,0.31629385481794803,0.22027848059197797,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.2961568394341535,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.5134122702332917,0.9,0.9,0.9,0.9,0.7727809867893769,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.6983546355074877,0.4345043301299978,0.4895787615147079,0.16006446588111278,0.5743080162002869,0.11589714982373811,0.6848234096291931,0.17500052840352154,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.6239267157710549,0.8968298965556342,0.9,0.9,0.9,0.49109345005058047,0.2607510596637045
acuracia-naive-bayes-0.6,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.614903736540751,0.9,0.8787853404023429,0.725418967760004,0.7412082901628452,0.8156347216894888,0.9,0.6983546355074859,0.8021047414700067,0.8990853300343056,0.9,0.6803108385526444,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.3132195322560277,0.23336092709956502,0.6374584879297043,0.44209587912927684,0.7073766823535653,0.9,0.9,0.9,0.14232450174697897,0.5246898980669763,0.6600133808747928,0.43641998936354276,0.5652842998805916,0.4476648211722012,0.8269120955367509,0.8765316375256483,0.7231644641509511,0.6960991763144301,0.547242806543238,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.6667785030664579,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.8314224988126744,0.9,0.4476648211722012,0.9,0.3448077138703086,0.9,0.4737733662879705,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.614903736540751
